ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,lab_AggClu,lab_BIRCH,lab_KMean,lab_GMM
5036279,F,N,Y,0,144000.0,State servant,Higher education,Separated,House / apartment,-19935,-9564,1,0,0,0,Core staff,1.0,0,1,0,1
5036295,F,Y,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17134,-1986,1,0,0,0,Sales staff,2.0,0,0,0,1
5036296,M,Y,Y,0,810000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10712,-1498,1,0,0,0,,1.0,1,1,1,1
5036297,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21655,365243,1,0,0,0,,2.0,1,1,1,1
5036442,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12488,-1621,1,0,1,0,Waiters/barmen staff,2.0,0,1,0,1
5036455,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18953,-10677,1,0,0,0,Laborers,2.0,1,1,1,1
5036462,M,Y,Y,2,180000.0,State servant,Higher education,Married,Co-op apartment,-11457,-1669,1,0,0,0,,4.0,1,1,1,1
5036464,F,Y,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-9876,-2064,1,1,1,0,Managers,2.0,1,1,1,1
5036468,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20365,365243,1,0,0,0,,2.0,0,1,1,1
5036470,F,N,N,0,126000.0,Pensioner,Higher education,Single / not married,House / apartment,-24914,365243,1,0,0,0,,1.0,0,1,0,1
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-15716,-2673,1,0,0,0,Managers,4.0,1,1,1,1
5036475,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-21131,-7513,1,0,0,0,IT staff,2.0,0,1,1,1
5036478,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,Office apartment,-10122,-907,1,1,0,0,Core staff,2.0,0,1,0,1
5036479,F,N,Y,0,112500.0,Working,Incomplete higher,Single / not married,House / apartment,-11201,-542,1,1,0,0,,1.0,1,1,1,1
5036480,M,N,N,0,378000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-19844,-8639,1,1,1,0,High skill tech staff,2.0,1,1,1,1
5036483,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16123,-3434,1,0,0,0,Laborers,3.0,1,1,1,1
5036485,F,N,N,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14269,-1273,1,0,0,0,Laborers,1.0,0,1,0,1
5036490,F,N,N,1,189000.0,Commercial associate,Higher education,Widow,House / apartment,-18192,-542,1,0,1,0,Managers,2.0,0,1,0,1
5036492,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12266,-3372,1,0,0,0,Drivers,3.0,1,1,1,1
5036496,M,N,N,1,202500.0,Commercial associate,Higher education,Married,House / apartment,-15970,-1273,1,1,0,0,Managers,3.0,1,1,1,1
5036498,M,Y,N,0,540000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14342,-1365,1,1,1,0,Managers,2.0,0,0,0,1
5036499,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14594,-2673,1,0,1,1,Accountants,2.0,0,0,0,1
5036508,F,N,N,0,234135.0,Commercial associate,Higher education,Married,House / apartment,-12593,-2338,1,1,0,0,Managers,2.0,1,1,1,1
5036509,F,Y,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-15060,-359,1,0,0,0,,2.0,0,0,0,0
5036513,F,Y,N,0,247500.0,Commercial associate,Higher education,Separated,House / apartment,-20471,-9094,1,1,0,0,Accountants,1.0,0,0,0,0
5036514,M,N,N,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20288,365243,1,0,0,0,,2.0,0,1,0,0
5036516,M,Y,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17196,-1608,1,1,0,0,Laborers,3.0,0,1,0,1
5036519,M,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-10433,-1181,1,1,0,0,,4.0,0,1,0,1
5036520,F,N,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-11202,-2946,1,0,0,0,Core staff,2.0,0,0,0,1
5036521,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20606,365243,1,0,0,0,,1.0,0,0,0,1
5036523,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-10374,-1455,1,1,0,0,Managers,2.0,1,1,1,1
5036524,M,N,N,2,166500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13657,-4195,1,0,1,0,,4.0,0,1,0,1
5036527,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,-10016,-938,1,1,0,0,Laborers,3.0,0,1,0,1
5036530,M,Y,N,3,225000.0,Working,Higher education,Married,House / apartment,-13909,-328,1,1,0,1,High skill tech staff,5.0,1,1,1,1
5036532,F,N,N,0,225000.0,Pensioner,Higher education,Married,House / apartment,-24259,365243,1,0,0,0,,2.0,1,1,1,1
5036534,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-22909,-2581,1,0,1,0,Drivers,2.0,0,0,0,1
5036536,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19829,365243,1,0,0,0,,2.0,1,1,1,1
5036538,F,N,N,0,216000.0,State servant,Secondary / secondary special,Separated,House / apartment,-11207,-2642,1,1,0,1,Core staff,1.0,0,1,0,1
5036539,F,N,N,0,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,-20405,-5045,1,1,1,0,High skill tech staff,2.0,0,1,0,1
5036540,F,N,N,1,117000.0,Working,Higher education,Married,House / apartment,-12207,-4195,1,1,1,0,Core staff,3.0,0,1,0,1
5036542,M,Y,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14390,-6386,1,0,0,0,Drivers,4.0,1,1,1,1
5036544,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12841,-968,1,0,0,0,Drivers,2.0,1,1,1,1
5036546,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-17598,-9947,1,0,0,0,High skill tech staff,1.0,1,1,1,1
5036547,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22485,365243,1,0,0,0,,2.0,1,1,1,1
5036550,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14950,-938,1,0,0,0,Drivers,4.0,0,0,0,1
5036552,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10940,-512,1,1,0,0,Sales staff,1.0,1,1,1,1
5036553,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,Office apartment,-10540,-3250,1,1,1,0,,1.0,0,1,1,1
5036556,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18978,365243,1,0,0,0,,2.0,1,1,1,1
5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11953,-5107,1,1,0,0,,3.0,1,1,1,1
5036567,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13817,-2215,1,0,1,0,Laborers,2.0,0,0,0,1
5036574,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10520,-542,1,0,1,0,Sales staff,3.0,0,1,0,1
5036575,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17374,-3495,1,1,1,0,Managers,2.0,1,1,1,1
5036580,F,N,Y,2,81000.0,Working,Higher education,Married,House / apartment,-10947,-2605,1,0,0,0,Core staff,4.0,0,0,0,1
5036583,M,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-13022,-1570,1,1,0,0,,2.0,1,1,1,1
5036584,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16071,-2239,1,0,0,0,Cleaning staff,2.0,1,1,1,1
5036585,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13443,-2520,1,0,1,1,Managers,1.0,0,0,0,0
5036587,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15914,-3092,1,0,1,0,,3.0,0,1,0,1
5036588,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24306,365243,1,0,1,0,,2.0,0,0,0,1
5036592,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-12850,-992,1,0,0,0,Private service staff,1.0,0,1,0,1
5036593,M,Y,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12285,-352,1,0,0,0,Drivers,4.0,1,1,1,1
5036595,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18936,-9240,1,0,0,0,Laborers,2.0,0,0,0,1
5036596,F,N,N,1,76500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10835,-1358,1,0,0,0,Sales staff,3.0,1,1,1,1
5036599,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14323,-686,1,0,0,0,Security staff,3.0,0,1,1,1
5036600,F,N,Y,0,382500.0,Pensioner,Higher education,Married,House / apartment,-19578,365243,1,0,1,0,,2.0,1,1,1,1
5036603,F,N,N,1,148500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-13345,-655,1,0,0,0,,3.0,0,1,0,1
5036604,F,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22750,365243,1,0,0,0,,2.0,0,1,0,1
5036607,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15083,-2939,1,0,1,0,Drivers,4.0,0,0,0,0
5036609,F,N,Y,0,279000.0,Working,Secondary / secondary special,Married,Rented apartment,-16529,-3822,1,0,0,0,Sales staff,2.0,1,1,1,1
5036610,M,Y,Y,0,157500.0,Working,Higher education,Married,With parents,-11091,-846,1,0,0,0,Accountants,2.0,0,1,1,1
5036611,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19251,-10305,1,0,0,0,,2.0,1,1,1,1
5036619,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11908,-596,1,1,1,0,Laborers,2.0,1,1,1,1
5036621,F,Y,Y,0,157500.0,State servant,Incomplete higher,Married,House / apartment,-17432,-7687,1,0,0,1,High skill tech staff,2.0,0,0,0,0
5036625,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14999,-321,1,1,1,0,Drivers,3.0,0,1,0,1
5036628,M,N,Y,0,42300.0,Pensioner,Lower secondary,Married,House / apartment,-22600,365243,1,0,0,0,,2.0,0,1,0,0
5036629,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15127,-5776,1,0,0,0,,3.0,0,1,0,1
5036631,F,N,Y,1,121500.0,State servant,Higher education,Separated,House / apartment,-13877,-968,1,0,0,0,Medicine staff,2.0,0,0,0,0
5036632,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-17495,-2429,1,0,0,0,Laborers,2.0,1,1,1,1
5036633,M,Y,Y,0,184500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9646,-3099,1,1,0,0,Drivers,2.0,0,1,0,1
5036634,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22284,365243,1,0,0,0,,1.0,0,0,0,0
5036637,F,N,Y,0,166500.0,Working,Secondary / secondary special,Widow,House / apartment,-18001,-3160,1,1,1,0,,1.0,0,0,0,1
5036639,F,N,Y,0,126000.0,State servant,Higher education,Married,House / apartment,-15737,-6652,1,0,1,0,,2.0,1,1,1,1
5036643,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10317,-2178,1,0,0,0,Core staff,2.0,0,1,0,0
5036645,M,Y,N,0,202500.0,Working,Incomplete higher,Married,With parents,-12596,-2399,1,0,0,0,Drivers,2.0,1,1,1,1
5036647,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-11328,-3761,1,0,0,0,High skill tech staff,2.0,1,1,1,1
5036654,M,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21366,365243,1,0,0,0,,2.0,1,1,1,1
5036655,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-20057,-5321,1,1,1,0,,2.0,1,1,1,1
5036668,F,N,Y,0,175950.0,Working,Secondary / secondary special,Married,House / apartment,-20462,-1881,1,0,0,0,,2.0,0,0,0,1
5036669,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20522,365243,1,0,1,0,,1.0,0,1,1,0
5036671,F,Y,Y,1,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10689,-2819,1,0,0,0,,3.0,0,1,1,1
5036676,F,N,N,1,180000.0,Working,Higher education,Single / not married,House / apartment,-12534,-1181,1,0,0,0,Sales staff,2.0,1,1,1,1
5036677,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17960,-1789,1,0,0,0,Sales staff,2.0,1,1,1,1
5036680,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22466,365243,1,0,0,0,,2.0,0,0,0,1
5036681,M,Y,N,1,103500.0,State servant,Secondary / secondary special,Married,Office apartment,-8871,-1417,1,1,0,0,Core staff,3.0,0,1,0,1
5036683,M,N,N,1,225000.0,Commercial associate,Higher education,Married,With parents,-13694,-3488,1,1,1,0,Managers,3.0,0,1,0,1
5036684,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18225,-6690,1,0,0,0,Managers,2.0,1,1,1,1
5036694,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18439,-11176,1,0,1,0,Core staff,1.0,0,0,0,1
5036695,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9915,-250,1,0,0,0,Laborers,1.0,1,1,1,1
5036699,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20630,-219,1,0,0,0,Drivers,2.0,1,1,1,1
5036702,F,N,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-15646,-6094,1,0,1,1,Core staff,3.0,0,1,0,1
5036710,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15857,-4633,1,0,0,0,Laborers,2.0,1,1,1,1
5036712,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-9983,-1923,1,0,0,0,,2.0,1,1,1,1
5036718,F,N,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-23602,365243,1,0,0,0,,2.0,1,1,1,1
5036722,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24521,365243,1,0,0,0,,2.0,1,1,1,1
5036724,F,Y,Y,2,117000.0,Working,Secondary / secondary special,Married,House / apartment,-13173,-4967,1,0,0,0,Laborers,4.0,1,1,1,1
5036727,F,N,Y,0,94500.0,Pensioner,Higher education,Single / not married,House / apartment,-20889,365243,1,0,0,0,,1.0,1,1,1,1
5036737,F,N,Y,2,225000.0,Working,Incomplete higher,Civil marriage,House / apartment,-13597,-554,1,0,0,0,Managers,4.0,0,1,0,1
5036739,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-20036,-66,1,0,0,0,High skill tech staff,1.0,0,1,0,1
5036742,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19817,-3111,1,0,0,0,Laborers,2.0,1,1,1,1
5036745,M,Y,Y,0,540000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15238,-2410,1,0,1,0,,1.0,0,1,0,1
5036750,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18744,-3141,1,0,1,0,Laborers,2.0,1,1,1,1
5036751,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-15151,-1162,1,0,0,0,Core staff,3.0,1,1,1,1
5036754,F,Y,N,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-20292,-980,1,0,0,0,Laborers,2.0,0,0,0,1
5036756,F,N,Y,0,175500.0,Commercial associate,Higher education,Married,House / apartment,-15248,-2227,1,1,1,0,Managers,2.0,1,1,1,1
5036761,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10160,-1862,1,0,0,0,Sales staff,2.0,1,1,1,1
5036762,F,N,Y,0,153000.0,State servant,Higher education,Married,House / apartment,-12229,-1527,1,0,0,0,Managers,2.0,0,1,0,1
5036763,F,N,Y,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14495,-1436,1,0,0,0,Sales staff,4.0,1,1,1,1
5036766,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20984,365243,1,0,0,0,,2.0,1,1,1,1
5036770,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-14814,-2441,1,1,1,0,Laborers,2.0,0,1,0,1
5036774,M,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-14243,-3111,1,0,0,0,Managers,2.0,0,1,0,1
5036777,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14127,-1346,1,0,0,0,Managers,4.0,0,1,0,1
5036785,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15754,-219,1,0,1,0,HR staff,2.0,1,1,1,1
5036788,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-12437,-735,1,0,1,0,Accountants,2.0,1,1,1,1
5036789,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14225,-5179,1,0,0,0,Medicine staff,2.0,0,1,0,1
5036792,F,N,Y,0,270000.0,State servant,Higher education,Single / not married,House / apartment,-16959,-340,1,0,0,0,High skill tech staff,1.0,0,0,0,1
5036793,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23533,365243,1,0,0,0,,2.0,1,1,1,1
5036796,M,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16737,-2410,1,0,0,0,Managers,3.0,1,1,1,1
5036806,M,Y,Y,2,472500.0,Commercial associate,Higher education,Married,House / apartment,-17844,-2045,1,0,0,0,Managers,4.0,0,1,0,1
5036807,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20029,-10202,1,0,0,0,,2.0,1,1,1,1
5036809,M,Y,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21060,365243,1,0,0,0,,3.0,0,1,0,1
5036815,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14443,-2866,1,0,0,0,Sales staff,3.0,0,1,1,1
5036818,F,N,Y,0,69750.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23129,365243,1,0,1,0,,2.0,1,1,1,1
5036822,F,N,N,0,112500.0,Working,Incomplete higher,Single / not married,With parents,-11413,-250,1,1,1,0,Core staff,1.0,0,1,0,1
5036827,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10659,-1892,1,1,0,0,Core staff,2.0,0,1,0,0
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-19207,-4327,1,0,0,0,Sales staff,2.0,0,0,0,1
5036830,F,Y,Y,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-18053,-3141,1,0,0,0,Sales staff,2.0,1,1,1,1
5036834,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-16555,-2045,1,0,0,0,Laborers,2.0,0,1,0,1
5036836,F,N,Y,1,247500.0,Commercial associate,Higher education,Married,House / apartment,-13556,-4296,1,0,1,0,Managers,3.0,0,1,0,1
5036837,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18744,-2988,1,0,0,0,Private service staff,2.0,1,1,1,1
5036839,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-14172,-3931,1,0,0,0,Laborers,1.0,0,1,0,0
5036841,M,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14742,-523,1,0,0,1,Managers,4.0,1,1,1,1
5036842,M,Y,Y,2,144000.0,Commercial associate,Higher education,Married,House / apartment,-11709,-674,1,0,0,0,,4.0,1,1,1,1
5036843,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22791,365243,1,0,0,0,,2.0,1,1,1,1
5036851,F,N,Y,1,256500.0,State servant,Higher education,Married,House / apartment,-17594,-1315,1,0,1,0,Managers,3.0,1,1,1,1
5036852,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-16091,-7371,1,1,0,0,Core staff,2.0,0,1,0,0
5036853,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16098,-4449,1,0,0,0,Laborers,2.0,1,1,1,1
5036855,F,N,N,0,112500.0,State servant,Secondary / secondary special,Separated,House / apartment,-17567,-1374,1,0,1,0,Cleaning staff,1.0,0,1,0,0
5036857,F,N,Y,0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18513,-8163,1,0,0,0,High skill tech staff,2.0,0,0,0,1
5036859,F,N,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13379,-1862,1,0,0,0,Medicine staff,4.0,1,1,1,1
5036860,M,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19832,-554,1,0,0,0,Low-skill Laborers,2.0,1,1,1,1
5036861,F,Y,Y,0,139500.0,Working,Incomplete higher,Married,House / apartment,-14587,-7098,1,1,0,0,Medicine staff,2.0,1,1,1,1
5036863,F,N,N,1,202500.0,State servant,Higher education,Separated,House / apartment,-13192,-3841,1,0,0,0,Core staff,2.0,0,1,0,1
5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21821,365243,1,0,0,0,,2.0,1,1,1,1
5036871,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19647,-4207,1,0,0,0,,2.0,0,1,1,0
